Oct 20, 2018 17:43:50.817242778 MST,2896
Oct 20, 2018 17:43:50.817335645 MST,
Oct 20, 2018 17:43:50.819649949 MST,2896
Oct 20, 2018 17:43:50.819754790 MST,
Oct 20, 2018 17:43:50.822075889 MST,2896
Oct 20, 2018 17:43:50.822155870 MST,
Oct 20, 2018 17:43:50.824506996 MST,4344
Oct 20, 2018 17:43:50.824592564 MST,
Oct 20, 2018 17:43:50.828128592 MST,4344
Oct 20, 2018 17:43:50.828228924 MST,
Oct 20, 2018 17:43:50.831766073 MST,4344
Oct 20, 2018 17:43:50.831851452 MST,
Oct 20, 2018 17:43:50.835398833 MST,4344
Oct 20, 2018 17:43:50.835503814 MST,
Oct 20, 2018 17:43:50.839046253 MST,4344
Oct 20, 2018 17:43:50.839144119 MST,
Oct 20, 2018 17:43:50.842664537 MST,4344
Oct 20, 2018 17:43:50.842773681 MST,
Oct 20, 2018 17:43:50.846303644 MST,2896
Oct 20, 2018 17:43:50.846391576 MST,
Oct 20, 2018 17:43:50.848731587 MST,1448
Oct 20, 2018 17:43:50.849946481 MST,4344
Oct 20, 2018 17:43:50.850042529 MST,
Oct 20, 2018 17:43:50.852385017 MST,2896
Oct 20, 2018 17:43:50.852432419 MST,
Oct 20, 2018 17:43:50.854784020 MST,2896
Oct 20, 2018 17:43:50.854862961 MST,
Oct 20, 2018 17:43:50.857211534 MST,2896
Oct 20, 2018 17:43:50.857297756 MST,
Oct 20, 2018 17:43:50.859661442 MST,2896
Oct 20, 2018 17:43:50.859721827 MST,
Oct 20, 2018 17:43:50.862047180 MST,2896
Oct 20, 2018 17:43:50.862130058 MST,
Oct 20, 2018 17:43:50.864471204 MST,4344
Oct 20, 2018 17:43:50.864560188 MST,
Oct 20, 2018 17:43:50.868103191 MST,4344
Oct 20, 2018 17:43:50.868206078 MST,
Oct 20, 2018 17:43:50.871746729 MST,4344
Oct 20, 2018 17:43:50.875418942 MST,8688
Oct 20, 2018 17:43:50.879035977 MST,13032
Oct 20, 2018 17:43:50.880200284 MST,
Oct 20, 2018 17:43:50.882672959 MST,4344
Oct 20, 2018 17:43:50.882738998 MST,
Oct 20, 2018 17:43:50.886295755 MST,4344
Oct 20, 2018 17:43:50.886400146 MST,
Oct 20, 2018 17:43:50.889942213 MST,2896
Oct 20, 2018 17:43:50.890091985 MST,
Oct 20, 2018 17:43:50.892403686 MST,1448
Oct 20, 2018 17:43:50.893557415 MST,4344
Oct 20, 2018 17:43:50.893664500 MST,
Oct 20, 2018 17:43:50.896058737 MST,2896
