Oct 21, 2018 14:55:34.801915570 MST,
Oct 21, 2018 14:55:34.804246467 MST,2896
Oct 21, 2018 14:55:34.804321653 MST,
Oct 21, 2018 14:55:34.806684173 MST,2896
Oct 21, 2018 14:55:34.806740878 MST,
Oct 21, 2018 14:55:34.809137772 MST,2896
Oct 21, 2018 14:55:34.809237392 MST,
Oct 21, 2018 14:55:34.811505469 MST,2896
Oct 21, 2018 14:55:34.811563993 MST,
Oct 21, 2018 14:55:34.813947314 MST,2896
Oct 21, 2018 14:55:34.814006577 MST,
Oct 21, 2018 14:55:34.816390315 MST,4344
Oct 21, 2018 14:55:34.816826033 MST,
Oct 21, 2018 14:55:34.819993850 MST,4344
Oct 21, 2018 14:55:34.820118274 MST,
Oct 21, 2018 14:55:34.823654222 MST,4344
Oct 21, 2018 14:55:34.823754669 MST,
Oct 21, 2018 14:55:34.827259041 MST,4344
Oct 21, 2018 14:55:34.827369931 MST,
Oct 21, 2018 14:55:34.830915524 MST,2896
Oct 21, 2018 14:55:34.830990762 MST,
Oct 21, 2018 14:55:34.833367305 MST,2896
Oct 21, 2018 14:55:34.833492348 MST,
Oct 21, 2018 14:55:34.835743246 MST,2896
Oct 21, 2018 14:55:34.835842011 MST,
Oct 21, 2018 14:55:34.838181350 MST,2896
Oct 21, 2018 14:55:34.838253856 MST,
Oct 21, 2018 14:55:34.842580125 MST,2896
Oct 21, 2018 14:55:34.842713397 MST,
Oct 21, 2018 14:55:34.843788429 MST,2896
Oct 21, 2018 14:55:34.843849322 MST,
Oct 21, 2018 14:55:34.846229677 MST,2896
Oct 21, 2018 14:55:34.846300113 MST,
Oct 21, 2018 14:55:34.848609035 MST,2896
Oct 21, 2018 14:55:34.848677548 MST,
Oct 21, 2018 14:55:34.851053278 MST,2896
Oct 21, 2018 14:55:34.851685870 MST,
Oct 21, 2018 14:55:34.853492140 MST,2896
Oct 21, 2018 14:55:34.853564450 MST,
Oct 21, 2018 14:55:34.855875406 MST,2896
Oct 21, 2018 14:55:34.855958594 MST,
Oct 21, 2018 14:55:34.858313322 MST,2896
Oct 21, 2018 14:55:34.859925988 MST,
Oct 21, 2018 14:55:34.860756583 MST,2896
Oct 21, 2018 14:55:34.860815819 MST,
Oct 21, 2018 14:55:34.863147649 MST,2896
